categoria,objetivo,objetivo_nome,concept_id,fonte,indicador,sub_itens,descricao,escala,populacao,valor_normalizado,ano_fonte
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_IV02,iospd,IOSPD_IV02,total,Frases curtas com ação única (IOSPD IV.2),indice_0_10,uf,20.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_IV03,iospd,IOSPD_IV03,total,Título objetivo e curto (IOSPD IV.3),indice_0_10,uf,100.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_IV04,iospd,IOSPD_IV04,total,Parágrafos curtos (IOSPD IV.4),indice_0_10,uf,100.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_IV05,iospd,IOSPD_IV05,total,Uso do tempo presente (IOSPD IV.5),indice_0_10,uf,100.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_IV06,iospd,IOSPD_IV06,total,Uso de caracteres especiais (IOSPD IV.6),indice_0_10,uf,100.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_IV07,iospd,IOSPD_IV07,total,Vocabulário de fácil entendimento (IOSPD IV.7),indice_0_10,uf,60.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_IV08,iospd,IOSPD_IV08,total,Aplicação da técnica de Linguagem Simples (IOSPD IV.8),indice_0_10,uf,0.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_IV09,iospd,IOSPD_IV09,total,Mecanismo de melhoria na apresentação (IOSPD IV.9),indice_0_10,uf,100.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_V01,iospd,IOSPD_V01,total,Aplicativo móvel para portal de serviços (IOSPD V.1),indice_0_10,uf,100.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_V03,iospd,IOSPD_V03,total,Pagamento por PIX/cartão digital (IOSPD V.3),indice_0_10,uf,66.7,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_V04,iospd,IOSPD_V04,total,Ambiente autenticado e personalizado de serviços (IOSPD V.4),indice_0_10,uf,100.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_V05,iospd,IOSPD_V05,total,Licenciamento de veículo com pagamento eletrônico (IOSPD V.5),indice_0_10,uf,100.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_V06,iospd,IOSPD_V06,total,Certidão Negativa Estadual online (IOSPD V.6),indice_0_10,uf,0.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_V08,iospd,IOSPD_V08,total,Transferência digital de veículos (IOSPD V.8),indice_0_10,uf,0.0,2025
BA,2,Qualidade dos Serviços Digitais,iospd/IOSPD_V09,iospd,IOSPD_V09,total,Acessibilidade da plataforma digital (IOSPD V.9),indice_0_10,uf,0.0,2025
BA,2,Qualidade dos Serviços Digitais,estadic/ESTADIC_ACESSIBILIDADE,estadic,ESTADIC_ACESSIBILIDADE,total,Acessibilidade da página e serviços eletrônicos,prop_0_100,governo_estadual,66.67,2024
BA,2,Qualidade dos Serviços Digitais,estadic/ESTADIC_ATEND_DISTANCIA,estadic,ESTADIC_ATEND_DISTANCIA,total,Formas de atendimento a distância ao cidadão,prop_0_100,governo_estadual,62.5,2024
BA,2,Qualidade dos Serviços Digitais,estadic/ESTADIC_ATIV_REDES,estadic,ESTADIC_ATIV_REDES,total,Atividades do governo nas redes sociais nos últimos 12 meses,prop_0_100,governo_estadual,50.0,2024
BA,2,Qualidade dos Serviços Digitais,estadic/ESTADIC_BILHETE_UNICO,estadic,ESTADIC_BILHETE_UNICO,total,Bilhete único para uso de transporte público,prop_0_100,governo_estadual,100.0,2024
BA,2,Qualidade dos Serviços Digitais,estadic/ESTADIC_FREQ_REDES,estadic,ESTADIC_FREQ_REDES,total,Frequência de atualização do conteúdo nas redes sociais,prop_0_100,governo_estadual,100.0,2024
BA,2,Qualidade dos Serviços Digitais,estadic/ESTADIC_MODELO_ACESS,estadic,ESTADIC_MODELO_ACESS,total,Modelo de acessibilidade adotado,prop_0_100,governo_estadual,75.0,2024
